id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
12536277,Great Edgewater/Andersonville Suite,54202421,Tripp & Todd,Edgewater,41.98642,-87.66189,Private room,103,2,98,8/31/20,1.84,1,341
12541151,420 Friendly R#6 “Boystown Suite” - Patio & Grill,35342456,Roberto,Portage Park,41.94001,-87.75531,Private room,58,2,16,6/6/20,0.3,16,365
12543338,Fabulous Condo in Historic Lincoln Park!,16850046,Owl,Lincoln Park,41.91885,-87.64097,Entire home/apt,250,4,33,6/6/19,0.63,1,81
12543743,Location! LUX  2b/2b Condo Amazing Views/Amenities,32960567,Chris,Near North Side,41.89477,-87.62753,Entire home/apt,182,29,2,11/30/19,0.1,2,173
12560787,Lovely Logan Square Suite for Two,68089316,Susan,Logan Square,41.91498,-87.69912,Entire home/apt,99,3,34,10/21/19,0.66,1,362
12581064,Elegant vintage apartment in Ravenswood,23503681,Francesca,Lincoln Square,41.9659,-87.68128,Entire home/apt,182,1,21,10/14/19,0.7,4,1
12584395,MODERN BIG NEW 2BD 2BH SOUTH LOOP,49626033,Roma,Loop,41.86745,-87.63104,Entire home/apt,79,31,1,11/15/18,0.04,27,365
12588033,Welcome to Chicago's smallest neighborhood...,2439224,Peter,Irving Park,41.9511,-87.72433,Entire home/apt,263,1,11,9/5/20,0.21,1,362
12588393,Brownstone Condo One-Minute Walk to Wrigley Field,54662822,Rob & Krista,Lake View,41.95158,-87.65546,Entire home/apt,368,2,57,8/12/19,1.09,1,57
12623279,The Blackhawk Tavern: An Oasis - Entertain/Private,10837582,Dw,West Town,41.90621,-87.67045,Entire home/apt,135,3,80,9/12/20,1.5,3,3
12631039,Bright newly remodeled 2bdr Apt off the train,14340142,Brendan,Albany Park,41.96689,-87.70578,Entire home/apt,175,31,3,11/16/16,0.06,1,365
12681123,Cozy Garden Apartment,68904679,Destiny,West Town,41.91184,-87.69954,Entire home/apt,80,2,105,9/30/19,1.96,1,130
12698881,One Block to Wrigley Field,5176421,Jamie,Lake View,41.9477,-87.6601,Entire home/apt,159,1,165,1/1/20,3.13,1,320
12710432,Wicker Park eclectic 1 BD near Blue Line,69098086,Mary Grace,West Town,41.90965,-87.68295,Private room,100,1,33,10/27/19,1.25,1,180
12714714,Cozy Studio Apt. Home--5 Min. to U of C,69130426,Charla,Hyde Park,41.7977,-87.60196,Entire home/apt,60,2,154,9/4/20,3.04,1,215
12759999,1 Bed Coach House\Full Kitchen&Bath,60405794,Kyle,Lake View,41.94434,-87.66925,Entire home/apt,107,3,36,10/26/19,0.68,1,180
12762936,Peace Home,69431652,Stella,West Ridge,41.99738,-87.69713,Private room,65,1,1,5/19/19,0.06,1,364
12774987,420 Friendly Rm#7 Last minute booking -Patio/Grill,35342456,Roberto,Portage Park,41.9401,-87.75674,Private room,63,2,13,2/17/20,0.25,16,365
12778664,Retreat on Roscoe,84701764,Julia,North Center,41.94411,-87.68078,Entire home/apt,245,2,73,2/16/20,1.71,1,346
12783473,2BD|2BH MODERN Urban Mag Mile Views,55199486,Furnished Rental,Near North Side,41.89862,-87.62138,Entire home/apt,130,31,0,,,15,365
12805646,2pulloutsofas n PrivateLivingRoom,42524732,Kay,Grand Boulevard,41.81441,-87.6201,Shared room,29,1,12,10/24/19,0.23,11,365
12805999,2QueenSizeBedPrivateRmGreenLineTrain,42524732,Kay,Grand Boulevard,41.81449,-87.62124,Private room,39,1,16,10/15/19,0.31,11,365
12808357,Penthouse Near Wrigley Field,67664674,Kim,Lake View,41.93779,-87.65843,Entire home/apt,110,2,78,9/20/20,1.48,3,4
12825187,Great Views River North Corner 1BD,3965428,Rob,Near West Side,41.88747,-87.63966,Entire home/apt,140,60,0,,,73,365
12870133,Ocean Room UofC Campus,9728432,Vilay,Hyde Park,41.80131,-87.59909,Private room,46,1,164,3/8/20,3.22,4,144
12871814,Old Town/Lincoln Park Vintage Charm,48048331,John,Lincoln Park,41.91363,-87.64204,Entire home/apt,200,3,205,5/25/20,3.94,1,78
12874125,中唐【301】Chinatown (Private Bedroom),60390549,Zhi,Armour Square,41.8485,-87.63115,Private room,49,1,197,7/31/20,3.76,7,81
12904781,IBR LUX ICONIC SKY TERRACE: BALC,33127842,Kari,Loop,41.88627,-87.61949,Entire home/apt,92,30,12,3/19/20,0.23,26,284
12916554,"Disinfected, Sunny, Safe, top floor Condo w/ view",5649246,Imran,West Town,41.89339,-87.65813,Entire home/apt,180,4,24,9/11/20,0.45,1,51
12918888,2BR Modern Loft in Hip Ravenswood,1681963,Amanda,Uptown,41.96162,-87.67258,Entire home/apt,195,2,19,9/9/20,0.48,2,176
12932496,Great Location! Gold Coast! 07,14241347,Ensavi,Near North Side,41.90032,-87.6313,Entire home/apt,97,1,370,8/1/20,6.99,5,68
12949166,"Modern, Clean & Cozy 2 Bedroom",12845687,Jason,Avondale,41.93279,-87.71724,Entire home/apt,69,20,33,3/30/20,0.63,1,345
12950188,COOL PLACE - 10 MIN WALK FROM WRIGLEY FIELD,45284138,Kenny,Lake View,41.93918,-87.65839,Private room,80,3,99,10/8/19,1.89,2,270
12950970,Rent room in a modern Condo,10613587,Saurin,West Town,41.89324,-87.65993,Private room,76,2,98,8/23/20,1.85,4,132
13004216,Chicago Cozy Condo With 3 Bedrooms,71708336,Jasmine,Irving Park,41.95496,-87.73789,Entire home/apt,264,2,13,9/25/16,0.25,1,179
13014320,Loft Style Private Apt (1 Room- 420 Friendly),71816766,Josh,Rogers Park,41.9992,-87.67209,Private room,35,1,257,9/18/20,4.93,4,66
13015160,NEW ULTRA LUXURY MODERN Studio RIVER-NORTH LUXURY,3965428,Rob,Near North Side,41.88968,-87.63421,Entire home/apt,130,31,7,11/24/19,0.14,73,365
13020335,Handsome good looks in trendy Logan Square,64991970,Chris,Logan Square,41.92529,-87.71063,Entire home/apt,179,2,106,12/22/19,2.07,1,145
13033226,4 bed 2 bath in historic kenwood,40550713,Yonan,Kenwood,41.81485,-87.5978,Entire home/apt,289,3,31,10/24/19,0.59,3,179
13042888,"Spacious, tasteful, safe, clean acco in Hyde Park",72144895,Yamuna,Hyde Park,41.80162,-87.58585,Private room,47,1,109,5/18/20,2.08,1,2
13049456,RIVER NORTH 1 BEDROOM MODERN POOL,3965428,Rob,Near North Side,41.89411,-87.63129,Entire home/apt,157,60,2,9/1/16,0.04,73,364
13062802,"Cute Designer Touch Minimal Loft,Blue Line",22629423,Art,West Town,41.90104,-87.65754,Entire home/apt,56,1,238,9/13/20,4.52,1,68
13073130,Vintage charm and comfort.,12840063,Kristy,West Ridge,41.99601,-87.70337,Private room,75,2,0,,,1,364
13075856,Stunning Chicago Home for 8,72470948,Tom,West Town,41.90993,-87.6662,Entire home/apt,194,3,192,9/14/20,3.69,4,339
13077320,Michigan Ave Luxury Apartment in Prime Location,4384965,Tom,Near North Side,41.89862,-87.62138,Entire home/apt,100,60,0,,,10,365
13080765,B “The Cubs Apartment” - Patio - Small Gatherings.,35342456,Roberto,Portage Park,41.93878,-87.75535,Entire home/apt,227,1,11,3/8/20,0.21,16,365
13097527,Private bedroom in Duplex. Amazing style & layout.,61510402,Christophe,Lower West Side,41.85915,-87.64327,Private room,79,2,34,1/1/20,0.65,2,140
13108080,Newly remodeled in kenwood,40550713,Yonan,Kenwood,41.8166,-87.59743,Entire home/apt,289,3,7,10/23/19,0.14,3,179
13128883,Private Sunny Bedroom,14650054,Kevin,Lower West Side,41.84897,-87.67931,Private room,30,14,35,4/26/20,0.66,1,352
13148936,Webster Place by the zoo,72457998,Jon,Lincoln Park,41.92169,-87.63849,Entire home/apt,186,3,35,3/17/19,0.68,1,342
13149571,"Turquoise Wonder - Clean, Cozy & Stylish Apt",6325338,Lesley,West Town,41.89632,-87.69196,Entire home/apt,90,2,198,8/31/20,3.77,1,325
13150401,Well-styled spacious apartment with a lot to offer,73361372,Igors,West Town,41.90017,-87.69663,Entire home/apt,138,2,74,1/13/20,1.41,2,2
13155027,4BD/3.5BA Hyde Park/N. Kenwood home that sleeps 8!,73423516,Nicole,Kenwood,41.81506,-87.59795,Entire home/apt,425,2,42,10/25/19,0.86,1,262
13165625,LUXURY STAY IN CHICAGO DOWNTOWN River North,49626033,Roma,Near North Side,41.88895,-87.63364,Entire home/apt,110,31,1,6/21/18,0.04,27,365
13174322,Comfortable Irving Park Apartment,38147911,Jim,Irving Park,41.94932,-87.70292,Entire home/apt,75,2,142,9/19/20,2.74,2,240
13175429,"Beautiful 3-BR, 1.5 Bath with Parking",9094538,Nicole,Edgewater,41.98761,-87.66181,Entire home/apt,73,1,108,8/31/20,2.06,37,144
13189052,"Premier Boystown Wrigleyville Lakeview Flat, 2A",5001717,Amy & David,Lake View,41.94539,-87.64854,Entire home/apt,117,3,246,9/4/20,4.72,1,317
13207526,The Wrigley Flats | Chicago Vacation Rental,70042764,Tara,Lake View,41.94491,-87.6545,Entire home/apt,249,3,12,2/18/20,0.24,1,364
13226056,$25/day private room,56533426,Li,Bridgeport,41.84077,-87.64956,Private room,28,1,65,3/9/20,1.24,2,341
13247627,Revisit your youth in (2) cozy bunkbeds (K3),36549783,Jeffrey,Irving Park,41.96192,-87.73576,Private room,44,2,17,10/21/19,0.32,12,270
13295757,Modern Fulton Market loft with spectacular view,49579612,Daniel,Near West Side,41.88805,-87.64477,Entire home/apt,179,3,29,3/31/20,0.55,1,167
13311675,Southwestern Feels with Horses & Tipi / El Motel Bangtel Dos,4069585,Liz,Logan Square,41.92443,-87.69994,Entire home/apt,393,2,69,4/19/20,1.32,4,359
13342206,Hyde Park Loft,58914390,Leslee,Hyde Park,41.79771,-87.60163,Entire home/apt,140,3,49,11/30/19,0.96,2,317
13343525,Near McCormick Place and Minutes from Downtown!,31719116,Christopher,Near South Side,41.8473,-87.61789,Entire home/apt,105,2,229,9/6/20,4.5,1,336
13345749,Home away from home near U of C,42163600,Nicole,Woodlawn,41.78414,-87.60496,Entire home/apt,100,3,67,4/2/20,1.29,1,263
13347295,"Eclectic, Musical Pilsen:
Steps from Train/Park",75640529,Julie,Lower West Side,41.8539,-87.6754,Entire home/apt,175,3,99,9/6/20,1.97,1,173
13348367,"Spacious home 5BR/2BH, 10 min downtown w/parking",2407409,Erikka,West Town,41.89324,-87.66805,Entire home/apt,389,2,167,9/8/20,3.26,3,86
13361661,Charming home in Roscoe Village/W. Lakeview,43446278,Amber,North Center,41.93905,-87.68125,Entire home/apt,157,2,112,8/29/20,2.31,1,320
13362992,中唐【201】Chinatown (Private Bedroom),60390549,Zhi,Armour Square,41.85019,-87.63096,Private room,59,1,153,8/23/20,2.94,7,88
13373997,Relax and Enjoy Chicago in an Updated and Private Apartment in Roscoe Village,75959513,Mark,North Center,41.9462,-87.67828,Entire home/apt,94,2,224,9/11/20,4.41,1,296
13387556,3BR getaway by Lake & Andersonville,56334214,Rachel,Edgewater,41.98906,-87.66497,Entire home/apt,199,3,83,7/4/20,1.69,1,7
13390160,"River North's Rock N Roll - Covd Safer, No Common Areas",5640784,Dean,Near North Side,41.89561,-87.63473,Entire home/apt,300,2,147,9/13/20,2.83,2,170
13404689,Queen size bed in Chicago.(galewood),76310397,Luis,Austin,41.91165,-87.79507,Private room,70,1,17,10/20/19,0.33,1,363
13416789,2 Bedroom in heart of Lakeview,46109921,Anne,Lake View,41.93899,-87.66523,Entire home/apt,107,1,326,3/22/20,6.29,1,1
13451748,Curated Urban Chic Apartment with Street Views,2026222,Sam,West Town,41.90822,-87.67265,Entire home/apt,159,2,98,8/31/20,1.96,1,147
13453259,Modern and super cozy studio in Humboldt Park,50072271,Catalin,West Town,41.90482,-87.69073,Entire home/apt,93,1,204,6/6/20,3.94,1,137
13478467,Spacious & Stylish Home at the ♥ of Wicker Park,37615606,Joe,West Town,41.90484,-87.67998,Entire home/apt,342,2,142,9/13/20,2.92,1,88
13493868,Spacious 5-BR home next to transit! Great area!,48082237,Kate & Rick,Logan Square,41.93026,-87.7062,Entire home/apt,255,5,131,9/11/20,2.53,1,265
13496433,"*CONVENIENT Wrigley 3 Bdrms, 5min Walk to Train*",1597671,Naomi And JJ,Lake View,41.94432,-87.65429,Entire home/apt,200,3,82,8/2/20,1.69,3,11
13505037,South Loop/McCormick Entire Apt 1br,71097049,Michael,Near South Side,41.86061,-87.62267,Entire home/apt,150,4,64,3/2/20,1.25,1,179
13509392,The Penthouse of the Southwest // El Motel Tres,4069585,Liz,Logan Square,41.92581,-87.7002,Entire home/apt,443,2,48,8/20/20,0.92,4,356
13522012,"Garden Room - King Bed, Spacious Long Term",22608682,Ryan,East Garfield Park,41.88302,-87.7096,Private room,39,3,395,6/30/20,7.62,9,317
13531342,Private Room in Cozy Townhouse (Ida B. Wells),35412645,Aughty,Greater Grand Crossing,41.76769,-87.63009,Private room,29,3,41,2/19/20,0.83,5,125
13547280,1 BR Bucktown/Wicker Park Apt. - Great Location,77972775,Doug,West Town,41.91165,-87.67486,Entire home/apt,89,2,37,8/15/20,0.73,1,296
13548995,Modern 2BD/1BA Chicago Apartment,77995657,Ben,West Town,41.89196,-87.66337,Entire home/apt,175,1,71,7/6/20,1.4,2,231
13621242,ENTIRE CITY ROW HOUSE  WITH 2 CAR PARKING & YARD,25715675,Joyce,East Garfield Park,41.88402,-87.69311,Entire home/apt,65,3,242,9/17/20,4.73,3,74
13635380,"Egyptian Room - King Bed, 1 Block from CTA Train",22608682,Ryan,East Garfield Park,41.88302,-87.7096,Private room,38,3,353,8/9/20,6.85,9,181
13656154,Urban Lincoln Park hideaway w/free street parking!,40698494,Timothy,Lincoln Park,41.92598,-87.66694,Entire home/apt,115,2,100,9/11/20,2.21,1,209
13656318,"Florence Room - 3min to CTA, Long Term, Roomy",22608682,Ryan,East Garfield Park,41.88302,-87.7096,Private room,41,3,377,3/15/20,7.61,9,167
13666998,Easily accessible Uptown room,61402703,Cameron,Uptown,41.96784,-87.66225,Private room,72,1,64,7/29/20,1.25,1,101
13692886,Gorgeous Private Home In Hyde Park Chicago,79808134,Jannifer,Kenwood,41.80725,-87.6037,Entire home/apt,80,1,0,,,1,109
13713501,Private Bed and Bathroom in a Great Location,68529496,Diana,West Town,41.89535,-87.68124,Private room,77,1,155,8/23/20,3.1,1,363
13714745,Charming 4 Bed 2 Bath Duplex in Wrigleyville,11827690,Benjamin,Lake View,41.95021,-87.65231,Entire home/apt,174,3,156,9/15/20,3.11,1,322
13746300,Cozy Garden Unit Located in North Center,46939427,Anthony,North Center,41.95521,-87.68862,Entire home/apt,132,2,26,9/6/20,0.51,6,364
13768369,Beautiful Spa Like Suite on the North side!,46939427,Anthony,North Center,41.95639,-87.68819,Entire home/apt,132,2,28,6/21/20,0.55,6,364
13776092,Super Comfortable Bedroom For Frequent Travelers,76133827,Anny,West Town,41.89579,-87.66379,Private room,71,2,113,8/16/20,2.23,6,351
13789072,3-QueenbdFreeParkgMcCormick43GrnTrain,42524732,Kay,Grand Boulevard,41.81574,-87.62043,Private room,45,1,23,10/20/19,0.45,11,365
13795794,"Clean & Modern, entire apartment, 1 bedroom",81092993,Donna,Portage Park,41.95141,-87.76231,Entire home/apt,95,3,25,3/1/20,0.96,1,324
13798441,"Beautiful 1-bedroom, 1-bathroom Bucktown Apartment",81125437,Julie,Logan Square,41.92309,-87.68304,Entire home/apt,70,2,111,9/13/20,2.17,1,81
13807243,3BR Flat-Great Location near Logan Square/Avondale,10999709,Sean,Avondale,41.9445,-87.72148,Entire home/apt,99,1,55,9/26/17,1.08,1,263
13824783,Top floor of a city cottage (up to 6 guests),55020055,Russ,Lincoln Square,41.97765,-87.68416,Private room,40,3,160,9/9/20,3.15,1,119
13844204,Matcha Room Hyde Park,9728432,Vilay,Hyde Park,41.80174,-87.6006,Private room,55,1,177,3/15/20,3.48,4,83
13857415,Really nice private room and bathroom with parking,20538405,Baila,Hyde Park,41.7902,-87.59801,Private room,86,2,153,9/7/20,3.01,2,347
13858506,Desert Room Hyde Park,9728432,Vilay,Hyde Park,41.80129,-87.60049,Private room,58,1,179,3/15/20,3.52,4,1
13859218,Chicago-Lincoln Park-Pvte Bdrm-Close to Everything,81884236,Dany,Lincoln Park,41.92112,-87.64102,Private room,49,1,88,8/9/20,1.73,2,90
13884932,Luxurious Four-Level Home with Personal Touches,71660256,Jeremy,Lake View,41.93572,-87.66883,Entire home/apt,1400,2,23,10/20/19,0.45,1,363
13890897,One bedroom apartment on first floor,77956851,Anna,Bridgeport,41.83158,-87.65359,Entire home/apt,48,3,140,9/12/20,2.79,1,70
13940247,West Loop private room/bath with free parking!,30536998,Edie,Near West Side,41.883,-87.67048,Private room,80,1,71,2/17/20,1.41,1,139
13940726,"Lights, Camera, Action! Studio Space for Artists!",26957265,Beth,West Town,41.89099,-87.68188,Entire home/apt,250,1,0,,,4,324
13953306,Lincoln Square In-laws Suite: Private Entrance,65964129,Axel,Lincoln Square,41.97223,-87.69509,Private room,45,1,1,9/19/20,1,1,5
13960617,Chicago Historic building,91280,Fernanda,Kenwood,41.80285,-87.60288,Entire home/apt,67,15,19,12/21/19,0.38,1,288
13972956,Old Town Condo - 2020 summer rental -,47936109,Bridget,Near North Side,41.90882,-87.63829,Entire home/apt,150,2,11,1/1/20,0.22,1,232
13981725,South Loop 2 BEDROOM - MASTER SUITE BATH|By Target,3965428,Rob,Loop,41.86896,-87.63172,Entire home/apt,220,60,6,7/9/17,0.12,73,365
14009467,Bright Cozy Artist Loft,16027235,Krista,West Town,41.91021,-87.67685,Entire home/apt,120,3,102,8/31/20,2.52,1,252
14016520,Extremely Comfortable Room For Travel Lovers,76133827,Anny,West Town,41.89566,-87.66226,Private room,92,1,46,7/13/20,0.91,6,87
14028571,"Lincoln Park-Chicago Dwntown- Pvte Bdrm ""Gallery""",81884236,Dany,Lincoln Park,41.92494,-87.64154,Private room,61,1,100,7/31/20,1.97,2,90
14041642,"Small, clean Basement apartment. private",33424154,Juan,Avondale,41.93487,-87.69517,Entire home/apt,70,2,80,4/8/20,1.58,1,52
14057684,"Sunny Large Apartment, Near Beautiful Public Pool",233562,Susan,West Town,41.88954,-87.6604,Private room,51,2,175,3/9/20,3.44,1,139
14058443,2 Bedrooms- Comfy Chicago Basement disinfected!,51946578,Roberto,Hermosa,41.92412,-87.74151,Entire home/apt,66,1,316,9/21/20,6.22,2,352
14071876,"Flat in Art Deco Private Club & Walk to Shows, Dining & L",52855427,Aaron,Uptown,41.96937,-87.65686,Entire home/apt,86,2,257,9/7/20,5.07,1,328
14085322,West Pilsen (wepi) Garden Studio,24462349,Nathan,Lower West Side,41.85818,-87.67783,Entire home/apt,62,2,440,8/16/20,8.7,1,67
14089727,Snug Sofa in Great Neighborhood,871911,Mo  &  Ganna,Lake View,41.94555,-87.65156,Entire home/apt,50,1,120,8/12/20,2.37,4,321
14091465,Private Floor - 8 miles from ORD + Shopping/Food,84771679,Anthony,Belmont Cragin,41.93643,-87.78891,Entire home/apt,55,2,30,9/5/20,0.61,1,244
14115665,Private Room in Cozy Townhouse (Harold Washington),35412645,Aughty,Greater Grand Crossing,41.76769,-87.63009,Private room,34,3,35,8/26/20,0.72,5,119
14115706,Private Room in Cozy Townhouse (J B P DuSable),35412645,Aughty,Greater Grand Crossing,41.76711,-87.62927,Private room,29,3,45,8/13/20,0.91,5,125
14115710,Whole Townhouse with 4 Cozy Bedrooms & 1.5 Bathes,35412645,Aughty,Greater Grand Crossing,41.76769,-87.63009,Entire home/apt,119,3,6,10/19/18,0.19,5,119
14115711,Private Room in Cozy Townhouse (Barack Obama),35412645,Aughty,Greater Grand Crossing,41.76769,-87.63009,Private room,29,3,33,8/15/20,0.68,5,125
14126256,"Private five room, 1000 sq ft. apartment",43677414,Dennis,Edgewater,41.99422,-87.67209,Entire home/apt,125,2,104,9/13/20,2.06,1,247
14141704,"Modern, Super-CLEAN, Garden Level w/ Master Bath",12955486,Luke & Ligia,Edgewater,41.98948,-87.66191,Private room,45,20,11,8/31/20,0.22,3,326
14141861,"Modern, Super-CLEAN, Garden Level Bedroom 1",12955486,Luke & Ligia,Edgewater,41.9906,-87.66062,Private room,39,20,16,3/31/20,0.33,3,234
14144295,"Explore the City from an Elegant, Urban Retreat",41767444,Mar & De,West Town,41.89184,-87.65774,Entire home/apt,126,2,216,9/13/20,4.28,4,351
14166242,Hip Chicago Apartment - FREE Parking Spot Included,24129606,Leo & Alex,Logan Square,41.91622,-87.7111,Entire home/apt,84,1,442,9/19/20,8.76,2,334
14167586,"Large room-private bth and balcony, Wicker Park!!!",27232871,Fabio,West Town,41.89857,-87.6699,Private room,56,1,189,8/19/20,3.74,2,312
14186032,Bronzeville Treasure near Hyde Park,39592256,Kristen,Grand Boulevard,41.80677,-87.61204,Entire home/apt,69,3,128,9/14/20,2.6,1,292
14186740,"Spacious, Comfy Apartment near Soldier Field",16540355,Sabu,Near West Side,41.86183,-87.64696,Entire home/apt,400,2,39,10/23/19,0.8,1,365
14197548,'Secret Garden' Apartment in Wrigleyville,22038915,Stephen,Lake View,41.94441,-87.65102,Entire home/apt,74,2,220,8/31/20,4.43,1,145
14204030,Top Floor Loft w Fantastic City Views,9257976,Jenny,West Town,41.9015,-87.66299,Private room,137,1,35,10/13/19,0.72,1,88
14215568,Siddharth Arya,31050127,Siddharth,Hermosa,41.93437,-87.73976,Private room,30,30,40,8/28/20,0.79,2,356
14221576,Wicker Park Large 2bd 2ba in Intimate 2-flat Bldg.,14727364,Samuel,West Town,41.90519,-87.67982,Entire home/apt,300,3,70,5/15/20,1.43,1,49
14296844,Spacious Old Town Loft in a Great Location.,45237292,John,Lincoln Park,41.91169,-87.63957,Entire home/apt,240,1,219,9/13/20,4.49,1,307
14298102,"Large Bedroom, Private Bath, Near Stores & Bus [M3",18714715,Aiste,Near West Side,41.88097,-87.68732,Private room,60,14,17,8/1/20,0.34,9,180
14325595,Luxe Brand New 2BD/1BA Chicago Apartment,77995657,Ben,West Town,41.89024,-87.66333,Entire home/apt,179,2,88,8/16/20,1.75,2,352
14339201,Historic Chicago Style  Bungalow !,87804841,Francisco,Portage Park,41.95878,-87.76936,Private room,46,2,71,6/20/20,1.42,3,70
14349670,Loft Style Private Apt 2 (1 Room- 420 Friendly),71816766,Josh,Edgewater,41.99577,-87.67156,Private room,43,1,203,3/14/20,4.05,4,49
14357876,"lux furnished 1 bedroom, A+++ view; Enhanced Clean",556389,Cheryl,Near North Side,41.89556,-87.627,Entire home/apt,71,31,20,9/7/20,0.41,1,315
14382622,Furnished University of Chicago Luxury Duplex,48388991,La,Woodlawn,41.77438,-87.59205,Entire home/apt,64,30,1,12/16/17,0.03,1,310
14400451,Perfect STUDIO for a month or more near hospitals,25173295,Angie,South Shore,41.76689,-87.56783,Entire home/apt,74,1,24,2/16/20,0.53,12,180
14400814,"The Dickens Place, flat!
One of Hollywood’s own.",77183388,Mary & Alex,Logan Square,41.91957,-87.71262,Entire home/apt,134,2,224,9/7/20,4.54,3,332
14429433,Studio Apartment in Nature Sancturary,88800453,Beatrice & Stefan,East Garfield Park,41.8867,-87.71371,Entire home/apt,71,2,123,10/27/19,2.47,1,78
14431243,HEART OF WRIGLEY Queen Room & Bathroom SANITIZED!,209564,Ami,Lake View,41.94302,-87.65687,Private room,110,1,64,2/13/20,1.28,4,67
14437950,"Cozy Condo, close to Downtown & Lake Michigan",71878654,Cherilyn,Oakland,41.82262,-87.60412,Private room,50,2,124,11/14/19,2.52,1,69
14446269,Private room with bath near U of C,67390878,Alex,Hyde Park,41.80064,-87.60409,Private room,41,2,5,10/2/19,0.1,1,143
14449619,Private Room in a Sunny Plant Filled Chicago Condo,20528482,Gavin,West Town,41.89664,-87.66739,Private room,67,1,224,9/19/20,4.51,1,169
14486985,In the heart of Pilsen's art community.,42645017,John,Lower West Side,41.85663,-87.65504,Private room,42,1,93,9/12/20,1.86,1,123
14490086,Perfect Vintage 1BR in Ukrainian Village,52704607,Nick,West Town,41.90143,-87.67872,Entire home/apt,73,3,153,9/18/20,3.11,4,361
14490975,"Private unit with sauna in safe, pretty area!",89435479,Jane,Portage Park,41.94983,-87.75003,Entire home/apt,60,1,252,9/7/20,5.04,1,324
14531526,Spacious Clean Chicago Three Bedroom w/Parking,85455802,Lou,West Town,41.89286,-87.68706,Entire home/apt,282,2,111,3/16/20,2.25,1,180
14539561,Sunny Chicago Flat Clean Private Roscoe Village & Wrigley,61228,Aisha,North Center,41.94488,-87.68465,Entire home/apt,147,2,117,8/16/20,2.36,1,50
14546442,"Sophisticated Edgewater 3BR, 1600 ft2 (+parking!)",9094538,Nicole,Edgewater,41.99047,-87.66202,Entire home/apt,73,1,102,8/26/20,2.04,37,61
14556304,Spacious & Relaxing Loft in Awesome Andersonville!,90128865,Marty & Rob,Edgewater,41.99057,-87.6724,Private room,50,3,149,7/21/20,3.07,3,155
14556875,HUGE Penthouse Near Lake & McCormick Pl w/Parking,66236551,Clay,Douglas,41.83068,-87.61892,Entire home/apt,168,3,96,8/9/20,2.06,2,16
14577181,Spacious Greystone 2Bd PH Near Lake & McCormick Pl,66236551,Clay,Douglas,41.83076,-87.61885,Entire home/apt,141,3,5,6/13/18,0.1,2,354
14578426,Logan square Hot spot!  Casa Havana,19069769,Brad,Avondale,41.93437,-87.70885,Entire home/apt,96,28,20,2/4/20,0.41,2,121
14588581,Roscoe Village Haven,11257311,Olivia And Tom,North Center,41.94322,-87.68633,Entire home/apt,96,2,94,9/5/20,1.9,1,329
14595303,Lakeview Flat,45401863,Joe,Lake View,41.95006,-87.67207,Entire home/apt,171,1,143,3/20/20,2.88,2,232
14611960,The Bucktown House - Damen Suite - Since 2008,90644159,Jean,Logan Square,41.92055,-87.67794,Entire home/apt,203,4,52,8/9/20,1.04,5,342
14631349,The Bucktown House - Historic Coachhouse Since '08,90644159,Jean,Logan Square,41.92214,-87.68344,Entire home/apt,360,4,24,10/19/19,0.5,5,365
14650354,Tranquil & Lush Haven in happening Bucktown,90644159,Jean,Logan Square,41.92214,-87.68344,Entire home/apt,167,4,22,9/3/20,0.51,5,163
14650845,Top Floor of Historic Coachhouse,90644159,Jean,Logan Square,41.92214,-87.68344,Entire home/apt,179,4,28,4/8/20,0.62,5,358
14692738,Guest bedroom in Rogers Park by the lake,5294649,Emily,Rogers Park,42.00846,-87.66193,Private room,54,1,16,8/15/20,1.16,1,327
14711066,SHARED Artist Loft . Very Unique,51668477,Michael,Near North Side,41.89,-87.63133,Private room,101,1,453,9/15/20,9.13,8,337
14715067,The Firehouse B&B - The Bunk Room,91569484,Gary,Irving Park,41.95003,-87.70999,Private room,110,1,18,10/20/19,0.37,1,179
14728382,The Hide-Away | South Loop | Entire Apartment,1652379,Charlie,Near South Side,41.86596,-87.6267,Entire home/apt,79,2,139,9/4/20,2.84,2,352
14741430,Cozy garden apartment historic Jackson Bvld.,20810730,Mary,Near West Side,41.87703,-87.66599,Entire home/apt,136,2,179,9/13/20,3.68,1,350
14745479,"Clean & Renovated, Walking to distance to lake!",91881711,Megan,Near North Side,41.90339,-87.62925,Entire home/apt,106,4,72,9/3/20,1.54,5,66
14747242,Clean Quiet Open Study loft Apartment in Pilsen,48977460,Daniel,Lower West Side,41.85297,-87.68363,Private room,54,1,23,1/10/20,0.47,1,81
14774756,Decompress on a Sophisticated Chaise at a Glamorous Hideaway,26201109,Simida,West Town,41.89798,-87.67878,Entire home/apt,249,2,76,9/8/20,1.54,2,359
14801668,Two Bedroom Suite in Boutique Hotel,92467320,FieldHouse,Near North Side,41.89939,-87.63653,Entire home/apt,156,1,117,8/9/20,2.71,8,4
14805972,Adorable Studio by McKinley Park. Newly Remodeled!,92509965,Victor And Rosa,Mckinley Park,41.83258,-87.67673,Entire home/apt,69,3,112,3/15/20,2.27,1,20
